,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,y
2139,1,1,0,0,1,0,1,0,1,0,1,1,1,33.945
2140,0,0,1,0,0,1,1,0,1,1,1,1,1,34.332
2141,1,1,0,1,1,0,1,1,1,1,0,1,0,32.546
2142,1,1,0,0,0,0,1,0,0,1,0,1,1,34.074
2143,1,1,0,1,0,1,1,1,0,1,1,0,0,22.924
2144,1,0,1,1,1,1,1,1,0,1,0,0,0,22.867
2145,1,1,0,0,0,1,1,0,0,0,0,1,1,33.702
2146,0,0,0,0,0,1,0,0,0,1,0,0,0,22.589
2147,0,1,1,1,1,0,0,1,0,0,1,0,1,24.234
2148,0,1,0,1,1,0,0,1,0,0,0,0,1,24.197
2149,0,1,1,0,0,0,1,1,0,1,0,1,1,34.094
2150,1,0,0,1,0,0,0,1,1,1,0,1,1,34.236
2151,1,1,0,1,1,0,0,0,0,0,1,1,0,32.01
2152,0,0,1,1,0,0,0,1,0,1,1,0,1,24.573
2153,1,0,1,1,0,0,1,1,1,1,0,1,0,32.396
2154,0,1,0,0,1,1,1,0,1,0,0,1,1,33.676
2155,1,0,1,0,0,1,1,1,0,0,0,0,0,22.33
2156,1,0,0,0,0,0,0,0,0,0,1,0,0,22.273
2157,1,1,0,1,0,0,1,0,0,0,1,1,0,32.018
2158,0,0,1,0,1,0,0,0,1,0,1,1,0,31.869
2159,1,0,0,0,0,1,0,1,0,1,1,0,0,22.739
2160,1,1,0,0,0,1,1,1,1,1,0,0,0,22.738
2161,0,0,0,0,0,0,0,1,0,1,1,1,1,34.225
2162,1,0,1,1,1,1,0,1,0,1,1,0,1,24.825
2163,1,1,1,0,0,1,1,0,0,1,1,1,1,34.399
2164,1,0,1,1,0,0,0,1,0,0,0,0,0,22.603
2165,1,1,0,1,1,0,0,0,0,0,0,0,1,24.359
2166,1,0,1,0,0,1,0,1,1,1,0,0,0,22.924
2167,0,1,0,0,1,0,0,0,1,1,1,0,0,22.922
2168,1,0,1,1,1,0,1,1,1,1,1,0,1,24.831
2169,1,1,0,1,1,0,1,1,0,0,1,1,0,32.297
2170,0,1,0,1,0,1,1,0,0,1,1,0,1,24.802
2171,1,0,1,0,1,0,1,1,1,0,1,1,1,34.023
2172,0,0,0,0,0,1,0,1,1,1,0,1,1,34.227
2173,0,0,0,0,0,0,1,0,1,1,0,1,1,33.996
2174,1,1,0,1,1,0,1,1,1,0,1,1,0,32.118
2175,1,0,1,1,1,0,1,0,0,0,0,1,1,33.796
2176,1,1,1,0,0,0,0,1,0,1,0,1,1,34.054
2177,1,1,0,1,0,1,0,0,0,1,0,0,0,22.82
2178,1,1,0,1,0,1,1,1,1,1,1,1,0,32.561
2179,0,0,1,0,0,1,0,1,0,1,1,1,0,32.319
2180,0,1,1,0,0,1,0,1,1,1,0,1,0,32.302
2181,0,0,0,1,0,0,0,1,1,0,0,0,1,24.111
2182,1,0,0,1,1,0,0,1,0,1,1,0,1,24.563
2183,0,0,0,0,0,0,1,0,0,1,1,1,0,32.216
2184,0,1,1,0,1,1,1,0,0,0,1,1,1,33.76
2185,0,1,0,0,1,1,0,1,0,1,0,1,0,32.233
2186,1,1,0,1,1,1,1,0,1,0,1,1,0,32.092
2187,0,1,1,1,1,1,0,0,1,1,1,0,0,22.952
2188,1,1,1,1,0,1,1,0,1,1,1,0,1,24.651
2189,1,0,1,0,0,1,0,1,0,0,1,0,0,22.391
2190,0,0,0,0,0,0,1,1,0,1,0,0,1,24.307
2191,1,1,0,1,1,1,1,0,1,1,0,1,1,34.277
2192,0,0,1,1,0,0,0,1,1,1,1,1,0,32.456
2193,0,0,0,1,0,0,1,1,1,1,1,0,0,22.837
2194,1,1,1,1,0,1,1,1,1,1,1,1,0,32.56
2195,0,0,1,0,1,1,1,0,1,0,0,0,0,22.561
2196,0,1,0,0,1,1,1,1,1,0,0,0,1,24.306
2197,0,0,1,0,0,0,1,1,0,0,0,1,1,33.873
2198,1,1,1,1,1,0,1,0,0,0,1,1,1,34.147
2199,1,1,1,0,1,1,0,0,1,0,1,0,0,22.615
2200,1,0,1,1,0,0,0,1,0,0,1,0,1,24.429
2201,1,1,1,0,0,1,0,1,0,0,1,0,0,22.613
2202,0,1,1,1,1,1,0,0,1,1,0,1,1,34.492
2203,1,0,1,1,1,0,1,1,0,0,0,1,1,34.045
2204,1,0,1,1,0,0,0,1,0,1,0,1,0,32.586
2205,0,0,1,0,1,1,0,1,1,1,1,1,0,32.554
2206,0,1,1,0,0,0,0,0,0,1,1,0,0,22.768
2207,1,1,1,0,1,0,1,0,1,0,1,0,1,24.249
2208,0,0,0,1,1,0,0,1,0,1,0,0,1,24.499
2209,0,0,1,0,1,0,1,1,1,1,1,0,1,24.477
2210,1,0,1,0,0,0,0,1,1,1,0,1,1,34.075
2211,1,0,0,1,0,1,0,1,0,1,0,0,0,22.822
2212,0,0,1,1,1,1,1,0,1,0,1,1,0,32.074
2213,0,0,1,0,1,1,0,1,1,1,0,1,1,34.094
2214,0,1,0,0,0,0,0,1,1,1,0,0,1,24.394
2215,0,0,0,1,0,1,1,1,1,1,1,0,1,24.585
2216,0,0,1,1,0,0,0,1,0,0,0,0,1,24.132
2217,0,0,1,0,1,0,1,0,0,1,1,0,0,22.707
2218,1,0,1,1,1,1,1,0,0,1,1,0,1,24.607
2219,0,0,1,0,0,1,0,0,0,0,1,1,1,33.752
2220,1,1,1,0,0,0,0,1,0,1,1,1,1,34.158
2221,1,0,1,1,0,1,0,1,1,1,1,0,1,24.629
2222,1,0,0,0,0,1,1,1,0,0,0,0,0,22.316
2223,0,1,0,0,0,1,0,1,1,1,0,1,0,32.277
2224,0,1,1,1,0,0,0,1,0,0,1,0,1,24.242
2225,1,1,1,0,0,0,0,0,0,0,1,0,0,22.34
2226,0,1,0,0,1,0,0,0,0,0,0,1,1,33.549
2227,1,0,0,0,0,1,0,1,1,0,1,1,0,31.937
2228,0,1,1,1,0,0,0,0,0,0,0,0,0,22.416
2229,0,1,1,0,0,0,1,1,1,0,0,1,1,33.902
2230,0,0,1,1,1,1,0,1,1,1,0,1,1,34.483
2231,0,0,0,0,1,0,1,0,1,1,1,1,0,32.473
2232,1,0,0,1,0,0,1,0,1,1,0,1,1,34.452
2233,1,0,1,1,0,1,0,1,0,1,1,0,0,23.105
2234,1,1,0,1,0,1,0,1,0,1,0,0,1,24.758
2235,1,0,0,1,0,1,1,1,0,1,1,1,0,32.688
2236,1,1,1,0,1,1,1,1,1,1,0,0,0,22.989
2237,0,1,1,1,1,0,1,1,1,0,1,0,0,22.748
2238,1,0,0,0,1,1,0,1,1,0,0,1,0,32.004
2239,1,0,1,1,1,0,1,0,1,0,1,0,1,24.458
2240,1,1,1,0,1,1,1,1,0,1,0,1,0,32.419
2241,1,1,0,1,1,0,1,0,0,1,0,1,0,32.444
2242,0,1,1,1,0,0,1,0,0,1,0,0,1,24.626
2243,1,1,0,0,1,1,1,1,1,0,1,0,0,22.439
2244,1,1,1,1,1,1,0,1,1,1,1,1,1,34.402
2245,1,0,0,0,1,0,0,0,0,0,1,0,0,22.31
2246,0,1,1,0,1,0,0,1,0,1,0,1,1,34.006
2247,0,0,1,1,0,1,1,0,1,0,0,1,0,31.973
2248,0,1,1,0,1,1,0,1,0,1,1,1,1,34.164
2249,0,0,0,1,1,1,0,0,1,0,1,0,1,24.201
2250,0,1,0,1,1,0,1,0,1,1,0,1,1,34.201
2251,1,1,0,0,1,0,0,0,1,1,1,0,0,22.738
2252,1,0,1,0,0,0,1,0,1,1,0,0,1,24.375
2253,0,1,0,1,1,0,0,1,0,0,0,1,1,33.791
2254,1,0,1,0,0,0,1,0,1,0,0,1,1,33.626
2255,1,1,0,1,0,1,0,1,0,1,0,0,0,22.827
2256,0,1,1,1,1,1,1,1,0,1,0,1,1,34.486
2257,0,0,1,1,0,0,0,1,0,0,0,1,1,33.945
2258,1,1,0,0,0,1,1,0,1,0,0,0,0,22.52
2259,0,0,0,0,0,1,0,0,1,1,0,1,1,34.204
2260,0,1,0,0,1,1,0,0,0,1,0,1,0,32.444
2261,0,0,1,0,0,0,0,1,0,1,0,1,1,34.256
2262,0,1,0,0,1,0,1,1,0,0,0,1,0,32.022
2263,0,0,1,1,0,1,1,0,1,0,1,1,0,32.261
2264,0,1,0,0,1,0,1,0,1,1,0,1,1,34.284
2265,0,0,0,1,1,0,1,0,0,0,0,0,1,24.288
2266,1,1,1,0,1,0,0,0,0,1,1,1,1,34.256
2267,1,1,0,1,0,1,0,1,1,1,1,0,1,24.723
2268,0,1,1,0,0,0,0,1,1,0,0,0,1,24.077
2269,1,0,0,0,0,1,0,0,1,0,1,0,0,22.362
2270,1,0,0,0,1,0,1,1,1,1,0,0,1,24.418
2271,1,0,0,1,1,0,1,1,0,1,0,1,1,34.206
2272,0,1,1,0,1,1,0,1,0,0,0,1,1,33.687
2273,1,0,0,0,0,1,1,0,0,0,1,1,0,31.929
2274,1,1,0,1,0,1,1,0,0,0,0,1,0,31.948
2275,0,0,0,1,1,1,0,0,0,0,1,0,0,22.405
2276,1,1,0,0,0,0,1,1,0,1,1,1,1,34.141
2277,0,1,0,1,1,1,0,1,1,0,0,0,1,24.215
2278,1,0,1,0,0,1,1,1,0,1,0,0,0,22.683
2279,1,0,0,0,0,0,0,0,1,0,0,1,0,31.727
2280,1,1,0,0,0,0,1,0,1,0,0,0,1,24.018
2281,1,1,1,0,0,1,0,0,0,0,1,1,1,33.753
2282,1,0,0,1,1,0,1,1,0,1,1,1,1,34.243
2283,0,1,1,1,1,0,1,0,0,0,0,0,1,24.163
2284,0,1,0,0,0,1,1,1,0,1,1,0,1,24.652
2285,0,0,1,1,1,1,0,0,1,1,0,1,0,32.612
2286,1,1,1,1,0,0,1,1,1,1,0,0,0,23.063
2287,1,1,1,0,0,0,1,1,1,1,1,0,0,22.993
2288,1,0,1,0,1,1,1,1,1,1,0,0,1,24.643
2289,1,0,1,1,0,1,0,1,0,1,0,0,0,23.03
2290,0,0,0,1,1,1,1,1,0,0,1,1,0,32.165
2291,0,0,0,1,1,0,1,0,1,1,1,1,0,32.597
2292,1,0,0,0,1,1,1,0,1,1,0,0,0,22.903
2293,1,0,0,1,0,1,1,1,1,1,1,0,1,24.768
2294,0,1,1,0,1,0,0,0,1,1,0,0,0,22.699
2295,0,0,0,0,1,0,1,0,1,1,0,0,1,24.342
2296,0,1,0,1,0,1,0,1,1,1,1,1,1,34.341
2297,0,0,1,1,0,1,1,0,1,0,0,0,1,24.187
2298,1,0,0,0,1,1,1,1,1,1,0,0,1,24.435
2299,0,1,0,1,1,1,1,1,1,1,0,1,1,34.291
2300,0,1,1,0,0,0,0,1,1,0,0,0,1,24.04
2301,1,0,1,0,0,0,0,0,1,0,1,1,1,33.757
2302,0,1,1,1,1,0,0,0,1,0,1,1,1,33.898
2303,1,1,1,0,1,0,0,0,1,1,0,1,1,34.051
2304,0,0,0,0,1,1,1,0,0,1,0,0,1,24.328
2305,1,0,1,1,1,0,1,1,0,0,0,0,0,22.437
2306,0,1,0,0,1,1,1,0,1,1,0,1,1,34.125
2307,0,0,1,0,1,0,1,0,0,0,1,1,1,33.587
2308,0,0,1,0,0,0,1,0,1,1,0,1,1,33.958
2309,0,0,1,0,1,1,0,0,0,0,0,0,0,22.277
2310,0,1,1,0,1,1,1,0,1,1,0,0,0,22.735
2311,1,0,1,0,0,0,1,0,1,1,1,0,0,22.735
2312,1,1,1,1,1,0,1,0,0,0,1,1,1,34.006
2313,0,1,1,0,0,0,1,1,0,1,0,0,0,22.891
2314,1,1,1,1,0,1,0,0,1,0,0,0,1,24.428
2315,0,1,1,1,1,1,0,1,0,1,0,1,1,34.447
2316,1,0,0,0,1,0,1,0,1,1,1,1,0,32.45
2317,1,0,0,1,1,0,1,0,0,1,0,0,0,22.985
2318,1,1,1,0,1,0,1,1,0,1,0,1,1,34.351
2319,0,0,0,1,1,0,0,1,0,1,0,0,0,22.927
2320,1,0,1,1,0,1,0,0,1,0,1,1,0,32.138
2321,1,0,1,0,1,0,1,1,0,0,0,1,1,33.841
2322,0,0,0,1,1,1,1,0,1,0,1,1,1,33.889
2323,1,1,0,1,0,1,0,0,1,0,1,0,0,22.508
2324,1,0,1,1,0,0,0,0,1,1,0,1,1,34.196
2325,1,1,1,0,1,0,0,0,0,1,0,1,1,34.028
2326,1,0,1,1,0,1,0,0,1,1,0,0,0,22.855
2327,0,1,1,0,0,1,1,0,0,1,1,0,0,22.741
2328,1,0,1,0,0,1,1,1,0,1,1,0,1,24.468
2329,1,0,1,1,1,0,1,0,1,0,0,0,1,24.184
2330,1,1,0,1,0,1,0,1,1,1,1,1,0,32.533
2331,1,0,0,0,1,0,0,0,0,1,1,0,0,22.689
2332,1,1,1,1,1,0,1,0,1,0,1,0,0,22.548
2333,0,1,0,0,1,1,0,0,0,1,1,1,1,34.154
2334,0,1,1,0,1,0,0,0,0,1,1,0,1,24.417
2335,0,1,1,1,1,0,0,0,1,0,0,1,0,31.998
2336,0,0,1,1,1,1,1,0,1,0,1,1,0,32.211
2337,0,0,0,0,1,1,1,1,0,0,0,1,1,33.802
2338,1,1,0,1,1,1,0,1,1,1,0,0,1,24.793
2339,1,0,1,1,0,1,0,0,1,1,1,1,1,34.567
2340,1,0,0,1,0,1,1,0,1,0,1,0,1,24.436
2341,0,0,0,1,0,0,0,0,0,1,0,0,0,22.911
2342,1,0,1,0,0,1,0,0,1,0,1,0,0,22.505
2343,1,1,1,1,0,0,0,0,0,0,1,1,1,33.968
2344,0,0,1,0,1,0,0,0,1,1,1,0,1,24.539
2345,1,1,0,1,0,1,1,0,0,0,0,1,1,33.874
2346,0,0,1,0,1,1,1,0,1,1,1,1,1,34.154
2347,1,0,1,0,0,1,0,1,1,0,1,0,0,22.408
2348,0,0,1,1,0,1,1,0,0,1,1,1,0,32.379
2349,1,1,0,0,0,0,1,1,1,0,0,0,1,24.067
2350,1,1,0,0,1,0,1,1,0,1,0,0,1,24.408
2351,1,1,1,0,1,1,1,1,1,1,0,0,1,24.482
2352,0,0,1,0,1,0,1,0,1,0,0,0,1,24.021
2353,0,0,1,0,0,1,0,1,1,1,0,1,0,32.181
2354,1,1,0,0,1,0,1,0,1,0,0,0,1,24.072
2355,1,0,1,1,0,1,1,1,0,0,1,0,0,22.544
2356,0,1,0,1,0,1,0,0,1,0,0,1,0,31.917
2357,1,1,1,1,0,1,1,0,1,1,0,1,0,32.381
2358,0,1,0,1,0,0,0,1,0,1,0,0,0,22.784
2359,0,1,0,0,1,1,0,1,0,0,0,0,0,22.291
2360,1,1,0,1,0,0,1,0,1,1,1,1,0,32.438
2361,0,1,1,1,0,0,1,1,1,1,0,0,1,24.77
2362,1,0,0,1,0,0,1,0,0,1,0,1,1,34.394
2363,0,1,1,0,0,0,1,1,1,0,0,0,0,22.519
2364,0,1,1,0,0,0,0,0,0,0,0,0,0,22.448
2365,0,0,0,0,1,0,1,1,0,0,1,0,0,22.483
2366,0,0,0,1,1,1,0,0,1,1,1,1,0,32.568
2367,1,1,0,0,1,1,0,0,0,0,1,1,1,33.971
2368,0,0,0,1,0,0,0,0,1,1,1,1,0,32.529
2369,0,1,1,1,1,1,1,0,0,0,1,1,0,32.199
2370,0,1,1,1,1,1,1,1,1,0,0,0,0,22.684
2371,0,1,1,0,0,1,0,1,0,1,1,1,1,34.181
2372,0,1,0,1,1,1,0,0,0,0,0,0,0,22.432
2373,0,1,1,0,1,1,0,0,1,0,0,1,1,33.682
2374,0,1,0,0,0,0,0,0,0,0,0,0,1,23.96
2375,0,1,0,0,1,0,1,1,1,1,0,0,1,24.407
2376,0,1,1,0,1,1,0,0,1,1,1,1,0,32.33
2377,0,1,0,1,0,1,0,0,1,0,0,0,1,24.189
2378,1,0,0,0,0,1,1,0,0,0,0,0,0,22.266
2379,0,0,0,0,0,1,1,0,1,0,1,0,1,24.057
2380,1,0,0,0,0,1,0,1,1,0,1,0,0,22.394
2381,1,0,0,0,1,1,1,0,1,0,1,1,0,31.894
2382,0,1,0,0,1,0,0,1,1,0,0,0,1,24.051
2383,1,0,0,1,0,0,0,0,1,0,0,1,0,31.923
2384,0,0,1,0,0,0,1,1,0,1,0,1,0,32.197
2385,1,1,0,1,0,0,0,0,0,0,1,1,1,33.811
2386,0,0,1,1,1,1,1,1,0,0,0,1,0,32.195
2387,0,1,0,1,1,0,1,0,0,1,0,1,1,34.435
2388,1,1,1,0,0,1,1,1,1,0,0,0,0,22.557
2389,0,1,1,1,1,0,0,1,1,1,1,0,0,23.114
2390,0,1,0,1,0,0,0,1,0,1,1,1,1,34.442
2391,1,0,1,1,0,1,1,0,1,1,0,0,0,23.041
2392,1,1,1,1,0,1,0,0,1,0,0,0,0,22.672
2393,0,1,0,0,0,0,1,1,0,1,0,0,0,22.816
2394,0,1,0,1,1,0,0,1,1,0,0,1,0,32.11
2395,1,1,0,1,1,0,1,1,1,1,1,1,0,32.602
2396,0,1,0,1,0,1,0,1,1,1,1,1,0,32.513
2397,1,1,1,0,1,0,0,1,1,1,0,0,0,22.737
2398,1,0,0,1,1,0,1,1,1,1,0,0,1,24.554
2399,0,1,0,0,0,0,1,1,0,1,1,1,1,34.112
2400,0,0,0,0,1,1,1,1,0,0,1,0,0,22.333
2401,1,0,0,0,1,0,0,1,1,0,1,1,1,33.772
2402,1,1,0,1,0,1,0,0,0,0,0,1,0,31.917
2403,1,1,1,0,1,0,1,0,1,0,0,1,1,33.735
2404,1,1,0,1,0,0,1,0,0,0,1,1,1,33.881
2405,0,1,1,0,0,1,1,0,0,1,1,1,0,32.261
2406,0,1,0,0,0,1,1,0,0,0,0,0,0,22.281
2407,1,1,0,0,1,1,1,1,1,0,0,0,1,24.111
2408,0,0,0,1,0,1,1,1,1,1,0,1,1,34.217
2409,1,0,0,0,1,1,1,1,1,1,0,1,1,34.128
2410,1,0,1,0,1,1,0,1,0,1,1,0,0,22.963
2411,1,1,0,1,0,1,0,1,0,1,0,1,1,34.483
2412,0,0,1,1,1,0,0,1,1,0,0,0,0,22.661
2413,1,0,0,0,0,0,1,1,0,0,1,1,1,33.93
2414,1,1,0,0,1,0,0,0,0,0,0,0,0,22.467
2415,1,1,1,0,1,0,0,1,1,1,1,1,0,32.53
2416,0,1,1,0,0,0,0,1,1,1,0,0,0,22.896
2417,1,1,1,0,1,0,1,0,0,0,1,1,1,34.003
2418,1,1,0,0,0,1,0,0,1,0,0,0,1,24.252
2419,0,0,0,0,1,1,0,1,0,0,0,0,0,22.287
2420,1,0,0,1,1,1,0,1,0,0,0,0,0,22.488
2421,0,1,0,0,0,0,1,1,0,1,1,0,0,22.732
2422,1,1,0,1,0,0,0,0,1,1,0,1,1,34.154
2423,1,1,1,0,1,0,0,1,0,1,1,1,1,34.205
2424,0,0,1,1,0,0,1,1,0,0,1,0,1,24.223
2425,1,1,0,1,0,1,1,0,1,0,0,0,1,24.213
2426,0,1,0,0,0,1,0,0,1,0,1,0,1,24.082
2427,0,0,0,1,0,0,0,1,0,0,1,0,0,22.384
2428,0,0,1,1,1,0,1,0,1,1,0,1,0,32.382
2429,1,0,1,1,0,0,1,1,0,1,1,1,0,32.428
2430,0,0,1,0,1,0,0,1,0,1,1,1,0,32.242
2431,1,0,1,1,1,0,0,0,0,0,1,0,0,22.461
2432,0,0,0,1,0,1,1,0,0,1,0,1,0,32.297
2433,1,1,0,1,0,0,0,0,0,0,0,1,0,31.935
2434,1,0,1,0,1,0,1,0,0,1,0,1,1,34.296
2435,1,0,0,0,0,1,1,1,0,0,0,0,0,22.51
2436,0,0,0,1,0,1,1,0,1,1,0,1,0,32.513
2437,0,1,0,0,0,0,0,0,1,1,0,1,0,32.436
2438,1,0,1,1,1,0,1,1,0,0,0,0,1,24.386
2439,1,1,0,1,1,0,1,1,1,0,1,0,0,22.748
2440,1,1,1,0,1,1,1,1,1,0,0,1,1,33.844
2441,0,0,0,0,0,1,0,1,1,1,1,0,0,22.865
2442,0,0,0,1,1,0,1,0,0,0,1,0,0,22.475
2443,1,1,1,0,1,0,1,1,1,1,0,1,1,34.096
2444,0,1,1,0,1,0,1,1,0,0,0,1,0,31.836
2445,1,1,0,0,1,0,1,0,0,0,1,0,1,24.081
2446,0,0,1,0,0,0,0,1,1,0,1,1,1,33.721
2447,0,1,1,0,1,0,0,0,0,0,0,1,0,31.749
2448,1,1,0,1,0,0,1,0,1,0,0,1,1,33.799
2449,1,0,1,1,1,1,0,1,1,1,1,0,1,24.645
2450,1,1,1,0,1,1,0,1,1,1,0,1,1,34.183
2451,1,0,0,0,1,1,0,0,1,0,1,0,1,24.093
2452,0,0,0,0,0,1,1,1,0,0,1,1,1,33.578
2453,1,0,1,0,1,0,0,0,0,1,1,0,0,22.938
2454,1,1,1,0,0,1,1,0,0,0,1,1,0,31.949
2455,0,1,0,0,1,0,1,0,1,1,1,1,0,32.497
2456,1,0,0,0,1,0,0,1,1,1,1,1,1,34.373
2457,1,1,0,1,1,1,0,0,1,1,1,1,1,34.521
2458,0,0,1,0,1,0,0,0,0,1,0,0,1,24.548
2459,0,1,0,1,1,1,1,1,1,1,1,1,1,34.558
2460,0,1,0,0,1,1,0,0,0,0,1,0,0,22.526
2461,1,0,1,0,1,1,1,1,0,0,0,1,1,33.916
2462,1,0,1,0,1,0,0,1,1,0,1,0,0,22.586
2463,1,1,0,0,1,0,1,0,0,1,0,1,1,34.245
2464,0,0,0,0,0,1,1,1,1,1,1,1,0,32.494
2465,1,1,1,0,0,0,0,1,1,0,0,1,0,31.957
2466,0,0,1,1,1,1,0,1,0,1,1,1,0,32.489
2467,1,0,1,1,1,0,1,1,1,1,1,1,1,34.336
2468,0,1,1,1,1,1,1,1,1,1,1,0,0,22.97
2469,1,0,1,1,1,1,1,0,1,1,1,0,0,22.923
2470,0,1,0,1,0,0,0,0,0,1,1,0,1,24.554
2471,1,0,0,1,1,0,1,0,1,0,1,0,1,24.241
2472,1,0,1,1,1,1,1,1,0,1,1,1,1,34.273
2473,1,0,1,0,1,1,0,1,1,0,0,0,1,24.084
2474,1,1,1,0,0,0,0,1,1,0,1,1,0,31.958
2475,0,0,0,1,1,0,0,0,0,0,0,0,1,24.069
2476,1,0,0,0,1,0,1,0,1,1,1,1,1,34.129
2477,1,1,1,1,0,0,1,1,1,1,1,0,0,22.931
2478,1,0,0,0,1,0,0,0,1,0,1,1,0,31.89
2479,1,0,0,1,0,0,0,1,1,1,1,0,0,23.073
2480,0,1,0,0,1,1,1,0,0,0,1,0,0,22.536
2481,1,0,1,0,1,0,1,1,1,1,1,1,1,34.379
2482,1,1,0,1,0,0,1,0,0,0,0,1,0,32.123
2483,0,1,1,1,1,1,1,1,1,0,1,1,0,32.329
2484,1,1,1,1,1,0,0,0,1,0,0,1,1,34.018
2485,0,1,1,1,1,0,0,1,1,0,0,0,1,24.423
2486,1,1,1,0,0,0,1,0,0,0,1,1,1,33.87
2487,0,0,0,0,1,0,0,0,0,1,1,1,0,32.193
2488,1,0,0,0,1,0,0,0,1,1,1,1,1,34.098
2489,1,1,0,0,1,1,0,1,0,1,0,1,1,34.153
2490,0,0,0,1,0,1,1,0,1,0,0,0,0,22.398
2491,1,1,0,1,1,1,0,0,1,1,1,1,0,32.493
2492,0,1,0,0,1,1,1,1,1,0,1,1,0,31.898
2493,0,0,1,1,1,0,0,0,1,1,0,1,0,32.309
2494,1,0,1,0,0,1,1,1,0,1,0,1,0,32.252
2495,0,1,1,1,1,0,0,0,1,1,0,1,1,34.233
2496,1,0,0,0,0,1,0,1,1,1,1,1,1,34.136
2497,1,1,1,0,1,1,0,1,1,0,0,0,0,22.348
2498,1,1,1,1,0,0,1,0,0,0,1,1,1,33.877
2499,1,1,0,0,1,1,1,1,1,1,0,1,0,32.359
2500,1,1,1,1,0,1,1,0,1,0,0,1,0,32.014
2501,0,1,0,1,1,0,0,1,0,1,1,1,1,34.444
2502,1,1,1,0,0,1,1,0,1,0,0,1,0,32.124
2503,1,0,0,0,0,1,0,1,0,1,0,0,1,24.588
2504,0,1,0,1,1,0,1,0,0,1,1,1,1,34.464
2505,1,1,1,1,0,1,0,1,0,0,0,0,0,22.657
2506,0,1,0,0,1,1,1,1,1,1,1,0,0,22.998
2507,1,0,1,0,0,1,0,0,0,0,1,0,0,22.53
2508,0,1,0,0,1,0,0,0,0,1,0,0,0,22.641
2509,0,1,1,1,0,0,1,1,1,1,0,1,0,32.405
2510,0,1,1,1,1,1,1,0,0,0,0,0,0,22.462
2511,0,1,0,0,0,0,1,1,0,0,1,0,1,24.086
2512,0,1,1,0,1,0,0,0,0,0,1,0,1,24.074
2513,0,0,0,1,1,0,1,1,0,0,1,0,0,22.434
2514,0,1,1,0,0,0,1,1,0,1,0,0,1,24.393
2515,0,1,1,1,1,0,0,1,1,0,0,0,1,24.229
2516,1,1,0,1,1,0,0,0,0,0,0,1,1,33.788
2517,1,1,0,0,1,1,0,1,1,0,0,1,1,33.678
2518,0,0,1,1,1,1,0,0,1,0,1,1,0,32.081
2519,1,1,0,0,1,1,1,0,0,0,1,0,1,24.104
2520,1,1,1,0,1,1,1,1,1,1,1,0,1,24.535
2521,0,0,0,1,0,0,0,1,1,0,0,0,0,22.55
2522,1,0,0,0,0,1,0,0,1,1,1,0,0,22.934
2523,0,1,1,0,1,0,1,0,0,1,0,0,0,22.872
2524,0,0,1,1,0,1,1,1,1,0,0,1,0,32.202
2525,0,1,1,1,0,0,1,0,1,1,1,0,1,24.799
2526,0,1,0,0,0,1,0,0,1,1,1,1,0,32.516
2527,0,0,1,0,0,1,1,0,1,0,1,1,0,32.109
2528,1,1,0,0,0,1,1,0,0,0,1,1,1,33.928
2529,1,0,0,1,1,0,0,1,1,0,1,1,0,32.212
2530,1,0,1,0,1,1,0,0,0,1,0,1,0,32.257
2531,0,0,1,1,0,1,1,0,0,0,0,0,0,22.412
2532,0,1,1,0,1,0,0,1,0,0,1,0,1,24.093
2533,0,1,0,0,0,1,1,0,0,1,1,0,1,24.427
2534,1,1,1,1,1,0,1,0,0,0,0,0,1,24.173
2535,1,0,0,1,0,0,1,1,0,0,0,0,0,22.414
2536,1,0,0,0,1,1,0,1,1,0,1,1,1,33.794
2537,1,0,0,1,1,1,0,0,0,0,0,1,0,31.924
2538,1,0,0,0,1,1,0,1,0,0,1,0,1,24.105
2539,1,1,1,0,1,0,1,0,0,0,0,0,1,24.034
2540,0,1,0,0,1,0,1,1,1,1,1,0,0,22.772
2541,1,0,0,1,0,1,0,1,0,1,1,1,1,34.292
2542,0,0,1,0,1,1,1,1,1,0,1,1,0,31.923
2543,0,1,0,0,0,0,0,0,1,0,0,1,0,31.791
2544,0,1,1,1,1,1,1,0,1,0,1,0,1,24.487
2545,1,1,1,1,1,0,1,1,0,0,1,1,1,34.123
2546,1,1,1,0,1,1,0,0,1,1,0,0,0,22.935
2547,0,0,1,1,0,1,0,1,1,0,0,1,0,32.219
2548,0,1,1,1,0,1,1,1,1,1,1,0,1,24.882
2549,0,0,0,0,1,1,0,0,0,0,0,0,1,24.172
2550,0,0,0,0,0,1,0,0,1,0,0,1,1,33.729
2551,0,0,1,1,0,0,0,1,0,1,1,0,0,23.057
2552,0,1,0,1,1,1,1,0,0,0,1,0,0,22.556
2553,0,0,1,0,1,0,1,1,0,1,0,0,1,24.426
2554,1,0,0,0,0,0,1,1,1,0,1,0,0,22.368
2555,0,1,0,0,0,1,0,1,0,0,0,1,1,33.675
2556,1,1,0,1,0,1,1,1,1,0,1,0,1,24.308
2557,0,0,1,1,0,0,1,1,1,1,1,0,1,24.645
2558,0,1,1,1,0,0,1,0,0,1,1,0,0,22.86
2559,0,1,0,1,1,0,0,0,0,1,0,1,1,34.233
2560,1,0,1,1,1,1,1,1,0,0,1,0,0,22.558
