y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17
29.554,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
36.982,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
27.766,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1
39.386,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
39.859,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0
27.546,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1
27.507,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1
39.549,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0
39.382,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
38.882,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1
29.572,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
38.756,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1
39.475,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
28.925,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
39.844,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
29.831,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0
39.05,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1
37.067,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
27.365,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
36.989,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
37.261,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1
27.198,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
27.018,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0
29.577,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
37.398,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1
28.245,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0
29.28,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0
36.634,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
27.759,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
37.577,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0
37.339,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0
27.236,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
29.721,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
37.375,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
27.678,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
36.87,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
29.222,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0
29.485,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
27.873,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
37.178,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0
39.586,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0
29.854,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1
27.589,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
27.536,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
38.86,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1
38.057,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
27.58,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0
39.096,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1
39.137,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
29.589,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1
39.61,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
28.353,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
39.39,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
27.865,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
39.277,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1
29.777,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
39.323,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
37.49,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1
39.527,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1
39.956,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
38.03,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0
27.425,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1
39.776,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1
28.359,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1
27.937,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
36.838,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1
39.238,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
29.547,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
29.314,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0
39.321,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
37.615,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
39.466,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
29.716,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0
38.733,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
27.403,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
36.97,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
27.955,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1
29.327,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
37.904,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
29.227,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0
38.847,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0
30.124,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
27.927,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
37.219,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
29.16,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1
37.055,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
27.095,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
39.674,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0
39.365,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
29.14,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
28.963,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
39.078,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0
27.69,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
38.001,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
27.782,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
39.041,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
38.925,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
38.856,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0
37.445,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
37.397,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0
27.334,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
29.27,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0
27.406,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1
28.828,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1
29.781,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0
28.258,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1
29.495,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1
36.576,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
37.283,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1
29.417,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
30.002,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
29.259,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
29.287,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
39.105,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1
29.403,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1
38.832,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0
29.36,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
39.771,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0
27.81,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
27.956,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
37.827,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1
28.055,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
38.703,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
29.477,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
39.506,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
37.753,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
37.101,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1
30.13,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1
38.941,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1
37.999,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1
37.464,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
27.715,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
29.908,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0
39.308,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
38.072,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1
29.257,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
29.231,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1
27.9,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
38.797,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
29.38,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1
37.648,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0
29.317,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
37.277,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0
29.769,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1
37.28,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
28.474,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1
29.003,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0
36.822,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
27.616,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
27.576,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0
39.028,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
28.067,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
37.085,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1
38.908,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0
29.256,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
29.629,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
29.2,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1
29.163,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1
39.244,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
37.344,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1
39.718,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0
37.112,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1
36.773,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
29.586,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
29.546,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
37.273,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
39.177,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
27.405,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0
37.593,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1
28.247,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
29.47,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1
37.203,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1
29.507,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
29.947,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1
37.559,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
27.388,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
28.894,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
37.039,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0
28.208,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1
39.183,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
39.084,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1
38.755,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1
29.582,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
29.116,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1
29.766,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
29.123,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
39.471,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1
38.595,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
38.767,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0
28.013,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
29.406,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1
27.607,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
37.791,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0
27.755,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
28.086,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
29.381,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
38.589,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0
36.7,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0
39.423,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
37.953,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
27.483,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
29.571,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
29.464,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
29.726,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
29.253,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
37.1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
29.524,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1
29.324,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0
39.242,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
28.071,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
27.999,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
37.591,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
37.247,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0
39.805,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1
29.066,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0
29.087,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1
37.881,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
39.302,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0
38.901,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0
29.895,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
39.072,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1
38.978,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
37.001,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
37.008,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1
38.983,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0
40.014,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1
27.876,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
39.421,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
38.883,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
39.476,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
27.852,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1
37.137,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
29.208,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0
37.304,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
28.293,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
28.196,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0
29.079,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
37.056,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
38.975,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
29.027,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
29.082,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0
39.854,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1
27.952,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
39.208,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0
38.909,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
38.929,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1
29.373,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0
39.611,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0
27.252,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
27.93,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
38.925,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1
37.488,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
39.407,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
27.75,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
38.942,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1
29.085,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
37.524,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
39.277,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1
28.814,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
29.916,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
28.319,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
39.173,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
27.955,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
38.99,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
38.942,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0
28.983,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
29.881,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1
29.112,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0
38.654,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
28.016,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0
39.183,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1
37.123,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
39.819,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
39.879,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1
27.524,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
37.159,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
39.559,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1
27.869,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0
39.209,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
29.306,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1
39.441,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0
27.437,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
39.182,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1
37.184,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
29.164,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
29.456,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1
27.897,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1
36.578,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37.941,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
29.023,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
39.676,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
29.924,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0
29.52,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0
37.444,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
28.087,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
29.092,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0
39.838,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0
27.228,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
29.033,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1
26.757,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
27.809,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
39.163,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0
27.91,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1
29.452,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0
38.645,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
29.018,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
37.467,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
38.905,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
39.477,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0
26.867,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
29.507,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
37.484,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1
39.092,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
29.433,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1
37.143,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1
27.375,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
37.431,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1
29.321,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1
37.013,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0
28.432,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
37.575,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1
39.174,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
28.897,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
29.734,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1
27.117,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
37.22,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
39.633,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0
38.789,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0
39.446,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
38.943,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0
39.833,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
39.577,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1
28.782,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1
37.194,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
28.043,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1
29.274,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0
27.702,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
37.009,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
27.55,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
39.48,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1
39.775,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1
37.495,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0
27.759,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
29.467,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1
37.183,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0
37.173,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1
29.605,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
37.434,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
27.751,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
37.149,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
37.606,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
38.852,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
29.713,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1
29.052,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
27.678,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1
36.852,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
37.24,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1
29.568,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
28.323,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
28.118,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
29.417,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0
28.131,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1
27.76,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
36.626,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
37.273,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0
27.302,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1
