(55, 0);(19, 38);(1, 46);(87, 72);(90, 89);(58, 84);(29, 71);(82, 58);(26, 31);(10, 28)
36,25.495,27.019,45.453,75.007,90.000,70.520,54.452,61.620,17.205,28.231
29,37.483,14.866,33.838,73.410,86.977,63.953,44.000,61.400,5.000,19.026
95,77.175,80.994,96.104,10.000,23.537,41.146,66.189,15.264,77.369,93.107
67,12.649,58.822,78.230,70.880,88.057,80.505,77.026,56.045,49.092,61.847
98,88.193,88.102,101.833,12.083,14.422,40.608,69.260,24.839,85.440,100.722
54,62.008,42.438,55.362,34.482,45.000,22.361,26.571,28.284,41.773,55.606
43,15.000,37.643,55.973,76.844,92.785,76.485,63.561,62.626,27.803,38.079
86,94.244,84.202,95.258,17.029,4.000,28.443,59.775,31.257,83.451,97.453
79,67.417,65.000,79.831,12.042,28.231,29.698,50.636,5.831,61.911,77.369
14,88.119,40.311,34.540,73.246,76.792,44.407,16.553,70.880,48.508,50.160
67,37.000,48.094,66.910,42.059,58.694,49.820,52.345,27.459,41.195,57.428
17,50.329,5.385,20.616,80.131,92.005,65.437,39.850,69.642,9.220,8.602
34,82.710,44.598,47.381,53.600,56.719,24.331,10.296,52.802,49.649,57.271
17,66.851,17.117,18.358,72.035,80.529,50.220,20.000,65.069,25.632,27.893
66,44.385,47.265,65.069,35.805,51.884,41.773,46.400,21.932,41.761,57.974
41,85.159,50.990,55.172,47.539,49.254,17.000,17.692,48.549,55.082,64.008
28,73.164,31.321,34.828,59.135,65.460,34.000,3.162,54.918,37.054,43.863
4,106.066,57.009,47.096,85.615,86.093,54.745,33.302,85.493,65.788,65.276
68,32.696,49.649,68.884,46.098,62.968,54.918,56.586,31.305,42.012,58.034
21,34.525,32.062,44.721,93.338,107.935,86.331,65.490,80.156,25.495,24.597
46,57.706,33.015,46.325,43.658,54.406,29.547,22.023,36.014,32.802,46.228
74,38.949,55.145,73.980,40.162,57.280,52.498,58.258,25.298,48.094,64.281
17,71.021,22.091,21.260,71.021,78.549,47.508,16.279,65.031,30.364,32.757
48,30.806,30.083,49.649,57.315,72.422,54.918,45.188,44.045,22.023,38.053
39,72.780,38.588,45.486,48.010,54.083,23.022,10.000,44.922,42.059,51.865
75,30.480,57.974,77.492,50.448,67.683,63.325,66.483,35.693,49.649,65.192
70,24.207,54.424,74.095,55.660,72.801,66.098,66.219,40.804,45.607,60.671
44,16.279,36.069,54.818,73.817,89.694,73.348,60.877,59.666,26.173,37.577
95,40.608,82.079,101.769,65.490,82.152,85.428,91.935,52.631,73.055,87.556
60,97.129,71.847,77.987,36.797,31.048,13.153,40.460,44.777,74.243,85.212
93,49.041,74.330,93.215,41.437,58.078,63.514,75.472,29.155,67.000,83.054
1,69.029,18.682,3.000,90.758,100.185,70.214,39.598,82.377,27.731,17.493
7,72.250,20.000,10.000,82.000,90.078,59.169,27.803,75.107,29.833,26.173
86,71.113,71.868,86.885,8.062,25.318,34.409,57.428,7.211,68.476,84.095
55,41.000,36.125,54.231,44.553,59.405,43.105,39.699,31.906,30.676,46.840
12,44.643,26.926,35.735,96.047,109.604,85.440,61.400,83.762,23.601,16.125
87,38.833,69.857,89.286,50.000,67.067,68.447,75.928,36.346,61.660,77.233
95,93.038,88.837,101.390,14.422,7.071,37.000,67.268,29.069,87.006,101.789
78,86.128,74.202,85.428,14.213,13.416,20.025,50.448,25.318,73.539,87.459
5,81.216,29.530,18.439,82.389,88.600,56.648,25.000,77.233,39.115,36.346
29,26.077,37.363,52.154,90.907,106.254,86.977,69.000,77.104,29.155,32.202
38,60.440,27.586,38.897,50.961,60.539,32.802,15.811,44.000,29.547,41.037
73,55.027,55.785,72.250,24.413,40.719,35.341,47.927,10.817,51.478,67.417
91,97.862,89.404,100.623,19.416,2.236,33.734,65.146,34.205,88.459,102.616
85,72.498,71.694,86.348,6.325,23.537,32.450,56.223,8.544,68.600,84.077
50,37.336,31.016,49.820,50.931,65.605,47.676,39.962,38.275,24.739,41.000
52,71.063,46.669,56.798,35.014,42.048,14.318,23.000,32.696,47.707,60.108
40,85.329,50.567,54.452,48.508,50.249,18.000,17.029,49.396,54.818,63.530
30,99.202,59.034,57.801,61.847,60.407,30.463,25.020,64.405,65.123,70.880
99,57.489,80.006,98.412,37.000,52.773,62.370,77.820,27.019,73.246,89.454
44,21.954,31.401,50.774,68.250,83.762,66.491,54.120,54.452,21.633,35.171
74,89.051,73.661,83.726,19.849,16.125,16.279,47.760,30.083,73.756,87.046
55,79.000,54.562,63.285,32.757,36.401,5.831,27.203,34.205,56.080,68.015
71,57.280,54.708,70.576,23.345,38.949,31.780,44.944,11.402,51.000,66.708
45,49.031,27.857,44.045,48.374,60.877,38.275,28.018,38.328,25.495,40.311
49,20.881,34.986,54.589,64.405,80.262,64.630,54.781,50.329,25.495,39.812
1,111.018,61.685,51.000,89.560,89.359,58.464,38.210,89.900,70.576,69.584
52,83.054,55.803,63.008,36.688,38.471,6.083,25.942,39.051,58.138,69.203
60,66.189,49.649,62.298,27.659,37.802,18.111,31.401,23.409,48.795,62.801
70,20.518,56.365,76.059,60.440,77.621,71.021,70.214,45.607,47.170,61.612
44,31.953,26.249,45.880,60.108,74.813,55.785,43.658,47.202,18.028,34.059
70,47.434,51.478,69.007,31.906,48.332,40.804,48.549,17.692,46.174,62.362
64,41.000,45.044,63.285,39.408,55.471,44.407,46.755,25.456,39.051,55.317
21,76.922,31.064,30.480,66.068,71.840,39.925,8.246,61.984,38.328,42.450
37,85.907,49.396,52.345,51.420,53.235,21.000,15.264,51.971,54.129,62.169
24,67.535,22.561,26.926,64.133,72.090,41.617,12.083,58.034,29.069,34.928
11,76.844,26.249,19.723,76.531,83.169,51.478,19.698,71.176,35.341,35.014
71,21.932,56.859,76.557,59.203,76.400,70.214,70.000,44.385,47.760,62.370
16,89.900,43.105,38.079,71.568,74.431,42.107,16.401,69.893,50.990,53.339
39,73.756,39.446,46.043,48.000,53.759,22.472,10.050,45.222,43.012,52.697
54,34.015,35.228,54.342,50.329,65.734,50.160,44.654,36.878,28.160,44.407
49,42.426,30.265,48.166,48.415,62.370,42.953,35.228,36.674,25.495,41.437
32,87.092,47.802,49.041,56.294,58.215,26.000,13.342,56.356,53.339,60.166
63,100.319,76.026,82.219,36.878,29.155,16.763,44.688,46.098,78.294,89.404
58,32.140,39.459,58.694,49.406,65.368,52.000,48.600,35.384,32.016,48.166
91,85.907,82.365,95.520,7.211,11.045,33.541,62.394,21.932,80.212,95.189
47,94.340,62.610,66.483,45.651,43.290,14.866,29.206,50.210,66.408,75.664
20,37.696,24.021,37.216,88.617,102.591,79.649,57.706,76.026,18.028,17.205
20,91.924,47.011,43.382,68.250,70.114,38.013,16.643,67.624,54.332,57.871
75,56.648,57.974,74.330,22.472,39.000,35.355,49.396,8.602,53.712,69.642
47,23.409,32.249,51.884,64.031,79.612,62.968,52.202,50.210,22.847,37.483
53,47.043,35.171,52.010,42.202,55.973,37.336,33.941,31.016,31.385,47.011
6,106.005,57.489,48.260,83.934,84.149,52.953,32.527,84.095,66.098,66.121
11,50.606,15.264,23.259,89.359,101.671,75.432,49.396,78.294,16.155,3.162
39,68.884,35.228,43.417,48.260,55.543,25.495,10.770,43.932,38.275,48.600
4,66.708,15.811,4.243,87.920,97.529,67.801,37.537,79.429,25.060,16.155
100,108.747,101.400,112.294,29.967,14.142,44.598,76.322,44.777,100.499,114.634
45,85.586,53.712,58.796,43.966,45.177,13.038,21.260,45.804,57.245,66.888
92,88.142,84.220,97.144,9.434,9.220,34.234,63.640,24.166,82.201,97.098
52,60.075,39.661,52.887,37.000,47.802,24.739,25.495,30.067,38.949,52.802
82,93.963,81.688,92.179,18.682,8.062,24.739,56.303,32.000,81.345,95.016
44,62.968,34.655,45.880,44.147,53.339,26.077,17.493,38.210,35.847,48.083
23,41.231,12.649,29.732,78.816,91.967,67.742,45.398,67.119,5.831,13.153
44,26.401,28.653,48.301,64.444,79.630,61.612,49.336,50.990,19.313,34.234
24,36.892,18.682,34.713,81.688,95.483,72.471,51.245,69.340,11.180,16.125
12,76.276,25.962,20.248,75.538,82.219,50.567,18.788,70.178,34.928,35.057
9,98.412,50.010,41.773,79.429,81.025,49.092,25.612,78.549,58.523,59.008
88,58.249,69.721,87.023,24.021,41.049,46.861,63.325,11.662,64.288,80.523
76,97.293,80.610,89.588,25.495,15.232,21.095,52.773,37.483,81.216,94.048
7,107.331,59.228,50.359,83.522,83.295,52.393,33.302,84.077,67.720,68.066
42,14.318,39.408,57.280,79.881,95.880,79.624,66.287,65.605,29.682,38.833
8,50.329,22.825,28.862,95.692,108.467,82.801,57.009,84.119,22.204,10.198
18,43.566,15.033,28.601,84.629,97.673,72.945,49.244,72.945,11.314,9.434
23,101.193,58.138,54.626,68.352,67.365,37.000,25.710,70.178,65.069,69.231
30,27.731,28.231,44.688,82.759,97.617,77.253,59.008,69.426,19.416,25.612
81,26.306,70.711,90.355,68.264,85.475,83.241,84.812,54.009,61.270,74.947
16,83.648,36.125,31.765,71.028,75.505,43.174,13.342,67.912,44.147,46.390
10,54.083,12.042,18.358,87.710,99.403,72.250,45.188,77.253,16.031,2.000
40,85.329,50.567,54.452,48.508,50.249,18.000,17.029,49.396,54.818,63.530
30,75.273,34.785,38.288,57.009,62.642,30.871,1.000,53.600,40.200,47.424
82,94.921,82.329,92.661,19.647,8.246,25.000,56.648,33.000,82.073,95.671
75,51.078,56.719,74.007,27.731,44.598,40.719,51.884,13.038,51.546,67.720
45,10.050,45.222,62.936,82.492,98.838,84.012,71.805,67.956,35.511,44.204
49,33.541,30.414,49.729,54.452,69.405,51.788,42.942,41.400,23.087,39.319
2,61.911,18.028,14.036,93.941,104.848,76.420,47.434,84.119,24.021,8.944
54,96.005,67.742,72.863,40.804,36.674,12.649,35.355,47.202,70.774,80.994
77,50.990,58.549,76.000,27.857,44.922,42.485,54.120,13.000,53.160,69.376
64,65.620,52.479,65.803,24.042,35.384,19.925,35.511,19.313,50.990,65.460
86,46.011,67.119,85.843,38.013,55.145,57.306,67.956,24.331,60.075,76.236
21,67.231,20.100,23.324,67.469,75.644,45.222,15.264,61.000,27.459,31.953
31,42.438,12.369,31.953,67.119,79.981,55.946,36.056,55.946,6.403,22.136
28,50.774,10.296,27.166,65.742,77.201,50.804,28.018,56.045,12.166,23.431
40,20.518,31.890,50.448,74.653,90.139,72.277,58.052,60.828,22.023,33.106
68,54.571,51.245,67.365,26.870,42.190,32.573,42.953,14.866,47.413,63.159
58,74.061,53.075,63.506,29.069,35.341,10.000,29.155,28.844,53.600,66.483
77,77.201,68.264,80.994,10.198,19.849,21.471,48.094,16.763,66.708,81.271
100,97.062,94.154,106.775,19.105,10.440,42.048,72.567,33.287,92.201,107.070
62,76.322,57.385,67.978,25.318,30.871,8.944,33.377,26.907,57.628,70.767
19,96.933,52.000,47.539,70.342,71.007,39.459,21.471,70.661,59.414,62.650
47,85.376,54.708,60.308,42.059,43.186,11.045,22.804,44.204,57.940,67.956
6,66.528,14.765,5.099,85.381,94.826,65.000,34.713,77.104,24.413,17.464
20,51.662,1.000,20.616,75.133,86.608,59.666,34.205,65.146,9.220,14.142
77,29.069,61.033,80.654,53.935,71.197,67.720,70.767,39.319,52.393,67.602
41,26.926,26.627,46.141,67.209,82.201,63.325,49.477,53.907,17.000,31.401
52,87.052,59.076,65.437,38.079,38.053,6.708,28.018,41.725,61.741,72.422
19,65.734,17.000,20.125,70.093,78.721,48.600,18.868,63.071,25.000,28.460
87,34.928,72.111,91.761,58.000,75.060,75.769,81.320,44.283,63.325,78.262
0,93.814,42.485,30.017,87.092,90.934,58.549,29.428,83.952,51.971,49.031
45,48.052,27.514,44.011,48.877,61.555,39.217,28.844,38.601,24.839,39.825
26,77.621,34.713,36.069,61.000,66.219,34.176,3.162,57.723,41.000,46.819
69,28.653,51.662,71.169,50.329,67.357,60.017,60.959,35.468,43.417,59.076
32,33.242,19.105,38.013,73.000,87.115,65.391,47.096,60.465,9.220,22.361
9,86.284,36.401,28.160,78.006,82.565,50.220,20.100,74.525,45.310,45.011
62,35.693,43.105,61.984,44.654,60.828,49.163,48.836,30.480,36.222,52.469
79,34.655,61.392,80.777,47.676,64.938,62.626,67.941,33.136,53.339,69.065
18,53.759,1.414,18.385,76.485,87.658,60.208,33.838,66.761,11.314,13.601
60,66.189,49.649,62.298,27.659,37.802,18.111,31.401,23.409,48.795,62.801
27,28.862,32.016,46.872,88.459,103.407,83.006,64.031,75.007,24.021,27.019
52,94.048,65.000,70.036,41.340,38.328,11.662,32.527,46.861,68.154,78.230
17,94.021,48.042,43.081,71.386,73.062,41.049,19.209,70.774,55.731,58.421
93,39.560,78.772,98.433,61.294,78.058,80.957,87.727,48.270,69.921,84.723
1,54.918,33.287,36.000,106.019,119.004,93.408,67.119,94.154,32.650,20.125
43,88.814,55.462,59.397,46.819,47.011,15.524,22.023,49.204,59.481,68.476
14,46.065,17.720,28.178,89.051,101.980,76.844,52.202,77.414,15.620,8.062
99,63.655,80.399,98.000,28.636,43.932,55.902,74.330,20.809,74.525,90.802
29,62.650,21.471,30.083,59.908,68.884,39.623,14.000,53.009,26.173,34.670
17,89.471,43.046,38.484,70.576,73.437,41.110,15.620,68.949,50.804,53.460
6,67.209,15.264,5.000,85.071,94.366,64.405,33.971,76.942,25.000,18.439
88,38.079,71.568,91.093,53.009,70.029,71.589,78.645,39.459,63.151,78.518
5,70.007,17.804,5.000,85.165,93.941,63.514,32.558,77.524,27.659,21.587
17,85.866,39.051,34.886,70.178,73.980,41.593,13.416,67.720,46.872,49.497
86,61.400,68.659,85.288,19.026,36.222,41.773,59.775,6.403,63.906,80.006
54,50.010,37.000,53.151,39.661,53.075,34.234,32.650,29.120,33.838,49.193
32,24.352,32.696,49.041,84.386,99.624,80.324,63.071,70.711,23.770,29.732
69,98.995,78.102,85.604,31.623,22.847,17.804,48.260,42.059,79.612,91.548
2,74.250,22.023,6.083,87.321,95.462,64.498,33.015,80.225,31.890,25.298
23,68.884,23.345,26.627,64.938,72.615,41.881,11.662,59.076,30.150,35.468
42,19.105,33.242,52.010,73.410,89.045,71.805,58.464,59.464,23.345,34.928
9,89.694,40.262,32.016,78.160,81.884,49.497,20.881,75.432,49.041,49.010
57,46.043,38.833,56.000,39.699,54.203,38.013,37.537,27.731,34.438,50.329
69,73.348,60.465,72.801,18.000,27.019,16.279,40.012,19.105,59.414,73.600
46,68.593,40.361,50.090,41.195,48.754,20.000,17.263,37.363,42.059,53.814
9,75.604,24.166,16.125,78.918,86.035,54.562,22.825,73.027,33.615,32.016
14,63.891,12.083,13.342,76.538,85.884,56.223,26.627,68.593,21.633,21.378
94,48.600,75.538,94.541,43.566,60.133,65.734,77.389,31.385,68.029,84.006
36,82.225,45.310,48.795,51.624,54.745,22.361,11.402,50.990,50.010,58.138
43,30.463,26.000,45.695,62.225,77.006,57.974,45.222,49.204,17.263,33.000
80,68.710,66.310,81.025,10.630,26.926,29.732,51.478,6.325,63.285,78.715
41,14.000,43.909,60.959,85.440,101.597,85.703,72.007,71.028,34.438,41.773
40,16.155,38.275,55.866,81.025,96.897,80.050,65.924,66.843,28.653,37.202
89,56.400,70.349,88.006,27.074,44.011,49.820,65.391,14.765,64.537,80.808
74,41.593,55.009,73.553,37.336,54.406,49.649,56.400,22.472,48.374,64.630
65,40.262,46.011,64.382,39.661,55.902,45.541,48.166,25.495,39.812,56.089
73,91.782,74.967,84.380,22.804,17.029,16.155,47.927,33.242,75.432,88.391
90,83.672,80.529,93.920,5.000,13.000,32.985,61.205,19.698,78.237,93.295
65,34.482,46.271,65.307,44.777,61.327,51.478,52.345,30.232,39.051,55.227
80,31.401,63.891,83.487,53.460,70.711,68.622,72.835,39.051,55.317,70.576
13,106.621,60.299,53.367,78.435,77.524,47.127,31.385,79.756,68.250,70.064
87,65.368,70.605,86.701,15.000,32.140,39.623,59.666,5.099,66.310,82.280
55,79.000,54.562,63.285,32.757,36.401,5.831,27.203,34.205,56.080,68.015
11,56.851,8.246,14.142,84.095,95.131,67.179,39.357,74.330,15.811,8.062
25,78.924,35.511,36.125,62.008,66.940,34.785,4.472,58.941,42.012,47.434
77,22.561,66.731,86.354,67.742,85.000,81.253,81.609,53.235,57.245,70.838
14,96.177,49.254,43.012,74.525,76.026,44.102,21.932,73.926,57.271,59.135
9,47.297,28.792,35.903,99.020,112.450,87.920,63.246,86.822,26.249,17.029
75,37.736,56.321,75.313,41.761,58.941,54.708,60.308,26.926,49.010,65.123
23,56.036,8.944,22.000,69.080,79.612,51.662,25.710,60.208,15.297,22.204
13,66.843,15.232,13.416,76.655,85.428,55.218,24.839,69.260,24.698,24.187
35,48.332,17.088,34.059,59.059,71.063,46.141,27.659,49.041,15.811,29.682
50,31.401,31.780,51.245,55.227,70.456,53.600,45.177,41.869,24.000,40.112
80,97.268,82.807,92.439,23.087,11.180,24.166,55.946,36.056,82.976,96.208
65,14.866,53.339,72.945,64.846,81.908,73.335,69.971,49.980,43.829,57.567
20,53.907,3.162,19.647,73.824,84.876,57.385,31.321,64.288,11.662,16.401
20,85.493,40.012,37.216,67.268,70.859,38.471,11.402,65.146,47.381,50.990
70,81.394,66.068,76.922,18.788,21.932,12.649,41.976,25.060,65.856,79.398
81,67.231,66.483,81.584,11.662,28.460,31.828,52.773,4.123,63.135,78.721
28,28.792,29.411,45.000,85.586,100.424,79.850,61.008,72.250,21.095,25.456
17,103.247,58.034,52.498,74.000,73.335,42.720,27.731,75.293,65.620,68.359
13,66.068,14.318,13.000,76.922,85.866,55.803,25.612,69.354,23.854,23.195
99,95.713,92.785,105.475,17.692,9.849,41.012,71.386,31.906,90.802,105.688
5,66.603,15.232,4.472,86.649,96.177,66.400,36.125,78.262,24.698,16.763
2,113.177,64.288,54.009,89.493,88.685,58.241,39.623,90.355,73.055,72.443
74,89.051,73.661,83.726,19.849,16.125,16.279,47.760,30.083,73.756,87.046
78,92.892,78.645,88.685,20.125,12.042,20.881,52.555,32.249,78.645,92.022
27,96.167,54.589,52.839,63.246,63.071,32.016,21.095,64.661,61.008,66.219
72,44.385,53.085,71.176,34.438,51.264,45.222,52.431,19.723,47.074,63.348
9,46.690,31.623,38.833,100.896,114.551,90.427,66.098,88.482,28.601,20.025
61,98.184,73.239,79.398,36.770,30.364,14.318,41.869,45.177,75.591,86.608
76,58.873,59.481,75.538,20.248,36.770,34.132,49.649,6.708,55.462,71.309
73,55.027,55.785,72.250,24.413,40.719,35.341,47.927,10.817,51.478,67.417
68,82.037,65.192,75.591,21.024,23.409,10.440,40.262,26.926,65.299,78.568
26,29.017,37.656,51.478,93.606,108.812,88.955,70.064,79.906,30.000,31.385
2,59.942,19.723,18.028,95.713,107.075,79.196,50.774,85.440,24.187,8.000
35,34.409,18.868,38.471,68.118,82.134,60.539,43.417,55.758,9.487,25.000
46,62.650,36.125,47.760,42.202,51.624,25.060,19.235,36.222,36.892,49.518
73,55.027,55.785,72.250,24.413,40.719,35.341,47.927,10.817,51.478,67.417
67,82.873,65.115,75.180,22.361,24.042,9.220,39.560,28.302,65.437,78.518
61,21.840,45.310,65.000,57.245,73.926,63.071,59.363,42.544,36.401,51.478
89,74.243,75.392,90.244,6.325,23.022,35.847,60.208,10.630,72.069,87.664
45,32.573,26.926,46.487,58.694,73.410,54.571,43.081,45.804,19.000,35.128
36,19.925,36.235,53.151,83.409,99.020,81.043,65.376,69.426,26.926,34.059
31,61.847,22.472,31.953,57.974,67.119,38.184,14.142,51.010,26.476,35.805
33,82.970,44.272,46.690,54.589,57.706,25.318,9.849,53.712,49.497,56.859
75,51.078,56.719,74.007,27.731,44.598,40.719,51.884,13.038,51.546,67.720
55,99.000,70.831,75.664,41.869,36.401,15.297,38.210,49.092,73.926,84.060
12,77.936,27.893,21.954,75.326,81.609,49.769,18.028,70.349,36.770,37.054
14,103.470,57.219,50.695,76.538,76.236,45.354,28.302,77.414,65.115,67.119
36,83.199,46.239,49.497,51.788,54.589,22.204,12.207,51.430,50.990,59.034
36,81.253,44.385,48.104,51.478,54.918,22.561,10.630,50.567,49.031,57.245
96,46.065,78.854,98.234,51.788,68.264,73.573,83.600,39.560,70.711,86.284
56,90.006,63.820,70.434,35.847,34.015,6.325,33.015,41.231,66.189,77.201
36,62.936,27.803,37.696,52.393,61.294,32.558,13.038,46.043,30.676,41.231
11,82.680,32.985,26.000,76.026,81.253,49.041,18.028,72.007,41.785,42.012
44,53.151,28.653,43.417,47.424,59.034,34.928,24.207,38.471,27.659,41.617
87,32.757,74.733,94.430,65.000,82.055,82.280,86.371,51.245,65.552,79.812
94,58.796,75.240,93.022,28.862,45.177,53.814,70.385,18.439,69.231,85.510
85,72.498,71.694,86.348,6.325,23.537,32.450,56.223,8.544,68.600,84.077
100,48.104,83.678,103.160,56.515,72.691,79.076,89.202,44.777,75.313,90.670
99,81.835,85.796,100.663,12.369,21.932,43.658,70.029,20.248,82.298,97.990
78,89.989,76.694,87.235,17.493,12.166,20.224,51.546,29.275,76.420,90.028
12,82.152,32.757,26.401,75.027,80.281,48.083,17.029,71.021,41.437,42.048
60,49.254,42.450,59.076,35.468,50.000,35.057,38.013,23.770,38.471,54.231
37,22.804,30.000,48.166,76.577,91.837,73.082,57.559,62.936,20.248,30.414
84,86.035,77.936,90.078,9.487,10.000,26.173,55.902,23.087,76.577,91.022
30,25.000,39.560,54.378,91.831,107.336,88.544,71.007,77.897,31.257,34.409
17,91.285,45.044,40.311,70.859,73.246,41.012,16.971,69.642,52.773,55.444
13,100.225,53.339,46.573,76.400,77.026,45.541,25.612,76.485,61.392,63.071
18,43.566,15.033,28.601,84.629,97.673,72.945,49.244,72.945,11.314,9.434
75,64.195,60.539,75.505,16.279,31.765,28.601,47.074,7.616,57.454,72.897
92,72.201,76.844,92.396,11.180,27.074,40.497,63.640,10.770,72.918,88.769
28,45.804,9.055,28.460,68.600,80.920,55.758,34.015,57.940,6.325,20.125
1,54.083,39.357,43.000,110.259,123.762,99.045,73.539,97.908,37.537,26.571
23,99.298,56.143,52.802,67.676,67.186,36.401,23.770,69.116,63.071,67.268
60,21.587,44.385,64.078,57.706,74.324,63.032,58.830,43.046,35.440,50.488
85,88.255,79.881,91.788,11.180,7.810,27.019,57.271,25.179,78.645,93.005
99,62.225,80.225,98.020,30.463,45.891,57.280,75.027,22.023,74.148,90.427
16,101.769,56.080,50.289,74.330,74.169,43.174,26.420,75.180,63.789,66.272
99,56.223,80.056,98.615,38.897,54.745,63.891,78.715,28.601,73.110,89.275
14,43.324,24.515,34.540,93.236,106.775,82.680,58.941,80.994,20.809,14.560
52,45.100,33.734,51.010,44.204,58.138,39.459,34.713,32.696,29.530,45.310
41,57.723,28.425,41.231,48.703,59.076,32.757,19.209,41.049,29.155,41.773
100,53.535,81.498,100.449,44.922,60.828,69.203,82.492,34.132,74.027,90.006
39,96.338,60.407,62.008,53.226,51.352,21.954,26.000,56.727,65.307,73.007
58,79.057,56.586,65.863,29.833,33.526,5.000,30.083,31.890,57.689,70.036
82,62.169,65.521,81.615,16.763,33.956,36.878,55.082,2.000,61.327,77.253
52,70.064,45.967,56.365,35.057,42.485,15.232,23.022,32.311,46.872,59.397
62,99.247,74.632,80.808,36.797,29.732,15.524,43.278,45.618,76.942,88.006
29,45.222,10.050,29.411,67.742,80.156,55.227,34.000,57.009,6.708,21.024
62,43.566,43.290,61.074,38.288,53.852,41.195,43.278,25.000,37.947,54.120
73,92.763,75.664,84.906,23.601,17.117,16.553,48.332,34.205,76.217,89.095
56,19.026,41.593,61.270,61.400,77.820,65.031,58.592,46.872,32.311,46.872
54,91.005,63.514,69.527,38.079,36.056,8.062,32.016,43.278,66.212,76.844
74,50.695,55.731,73.007,28.178,44.944,40.311,51.000,13.601,50.596,66.761
52,19.235,38.079,57.706,63.514,79.649,65.276,56.859,49.204,28.636,42.953
21,101.843,58.034,53.852,70.228,69.354,38.897,26.249,71.868,65.192,68.884
11,65.856,13.601,10.440,79.404,88.549,58.600,28.425,71.568,23.431,21.024
35,25.000,28.018,46.011,77.156,92.201,72.732,56.321,63.702,18.358,28.178
